umkm_id,author,rating,date_relative,text
nasi_goreng_wak_ribut,suhir wijaya,5,Diedit 6 hari lalu,Direkomendasikan
nasi_goreng_wak_ribut,Sry,1,seminggu lalu,bahasa owner kurang sopan ke cust baru. pelayanan buruk. harga tidak transparan. KAPOK!
nasi_goreng_wak_ribut,rizki anggraini,5,2 minggu lalu,"Ini salah satu tempat jualan nasi goreng yang sangat legend di kota Medan, sudah puluhan tahun, dan tetap eksis, rasa nasi gorengnya dan tampilan warungnya ga berubah sedari dulu, tetap original, cuma ya itu dia, kalau pengunjung yang datang bawa mobil, parkirannya rada susah, sempit, tapi overall ok lah ya"
nasi_goreng_wak_ribut,Bagindo Fachrizal,5,2 minggu lalu,
nasi_goreng_wak_ribut,Putra Macharo,3,3 minggu lalu,2 nasi goreng + 2 mandi + 2 sate = 72 k
nasi_goreng_wak_ribut,Rizka,3,sebulan lalu,"Rasanya tergantung selera sih, tapi kalo menurutku biasa aja gaada yg wah, cukup sekali aja gitu hehe"
nasi_goreng_wak_ribut,Muhammad Teguh,5,sebulan lalu,
nasi_goreng_wak_ribut,yulia nita,5,sebulan lalu,"Rasa, pelayanan mantul
Kalau suasana hanyaa msalah di parkir susah"
nasi_goreng_wak_ribut,Wannia Rahmi,1,sebulan lalu,"Gak ada rasa nasi goreng nya macam nasi putih di ksih kecap & nasi nya uda dingin, tp kalo sate kerang nya enak pool..
Sayang pelanggan byk mohon di jaga untuk rasa nya d koreksi lagi, tq"
nasi_goreng_wak_ribut,Yerry Yazika,5,Diedit sebulan lalu,Oke
nasi_goreng_wak_ribut,Mur Diansyah,4,sebulan lalu,"Sll ramai,parkiran agak terbatas namun memadai,,rekomlah,"
nasi_goreng_wak_ribut,Sapto KuЯniawan,1,2 bulan lalu,Nasi nya kering terlalu keras
nasi_goreng_wak_ribut,Yudha Yusmana,5,2 bulan lalu,
nasi_goreng_wak_ribut,Dirjo Silaban,1,2 bulan lalu,"Tolong lah untuk ojol jngan driver dtng dulu baru pesanan dikerjai.
Biar gak nunggu lama"
nasi_goreng_wak_ribut,Teti Mahyuni,5,2 bulan lalu,
nasi_goreng_wak_ribut,Bobbss,5,3 bulan lalu,
nasi_goreng_wak_ribut,MyS Nst,4,3 bulan lalu,
nasi_goreng_wak_ribut,Galih Chandra Setiawan Saragih,5,3 bulan lalu,
nasi_goreng_wak_ribut,Muhammad Fachry,5,Diedit 3 bulan lalu,👍🏻👍🏻👍🏻👍🏻👍🏻
nasi_goreng_wak_ribut,M Fiiqry,1,3 bulan lalu,"Terlalu overprice, rasa biasa ajaa"
nasi_goreng_wak_ribut,nurul aprilla,5,4 bulan lalu,Disetujui!
nasi_goreng_wak_ribut,Menarisky M T,5,4 bulan lalu,
nasi_goreng_wak_ribut,Lidia Agustika,5,4 bulan lalu,
nasi_goreng_wak_ribut,Ayu Puspita Ningtias,4,6 bulan lalu,
nasi_goreng_wak_ribut,Yamaha Alfascorpii Medan Sunggal,5,7 bulan lalu,
nasi_goreng_wak_ribut,Agus Sugianto,4,7 bulan lalu,
nasi_goreng_wak_ribut,Hendry Fang,4,8 bulan lalu,
nasi_goreng_wak_ribut,sahid Mu,5,8 bulan lalu,Nasi goreng mantap
nasi_goreng_wak_ribut,Teuku Ferdial,5,8 bulan lalu,
nasi_goreng_wak_ribut,Ade Lecatompessy,5,8 bulan lalu,Murah Meriah dan Enak. Wajib dicobain
nasi_goreng_wak_ribut,Ryuzaki Saputra,5,8 bulan lalu,
nasi_goreng_wak_ribut,evri putra,5,9 bulan lalu,
nasi_goreng_wak_ribut,Aidil syahfitra,5,10 bulan lalu,nasi goreng kesukaan pacar saya.
nasi_goreng_wak_ribut,Rica Wakanda,5,10 bulan lalu,Rasanya enak dan kaya rempah.
nasi_goreng_wak_ribut,Nina Simamora,2,10 bulan lalu,"Biasa saja, tempat juga tidak bagus diatas parit dan lantai papan, kotor"
nasi_goreng_wak_ribut,Menu Dapur Kak Timah,5,10 bulan lalu,"Nasi goreng nya mantap, pelayanan Ok 👍🏻"
nasi_goreng_wak_ribut,Patria WP Sitompul,4,10 bulan lalu,
nasi_goreng_wak_ribut,Indra Hariady,5,10 bulan lalu,
nasi_goreng_wak_ribut,ucok 888,4,11 bulan lalu,"Manis ditambah acar yg pedas kalau mau pedas, menu cuma nasgor"
nasi_goreng_wak_ribut,Dian Buraq,5,11 bulan lalu,Legenda
nasi_goreng_wak_ribut,Frans Chris (Frans Chris),1,setahun lalu,Lamban dan terlalu lama mengkemasan pesanan bawa pulang
nasi_goreng_wak_ribut,Loverina Loverina,5,setahun lalu,
nasi_goreng_wak_ribut,Andrew Kriss Lawinita,5,setahun lalu,sate kerangnya the best!
nasi_goreng_wak_ribut,Hendra Cendekiawan,4,setahun lalu,
nasi_goreng_wak_ribut,KLa Tin,5,setahun lalu,"Nasi goreng kampung dengan rasa yang sederhana tapi enak nya gak sederhana... Perpaduan telur dadar en semur ayam nya bikin nambah hehhe
Jangan dtg ke sini sore2 yaa..lbh baik menjelang malam krna agak lama buka nya"
nasi_goreng_wak_ribut,Fitri Win,5,setahun lalu,Enak👍
nasi_goreng_wak_ribut,ardi wilogo,5,setahun lalu,
nasi_goreng_wak_ribut,Arfian Ginting,5,Diedit setahun lalu,"Nasi goreng ditambah telur Mata sapi setengah matang dan sate kerang nya wuih mantap dengan porsi pas diperut, kurangnya susah parkir dan tempatnya kurang nyaman untuk makan ditempat."
nasi_goreng_wak_ribut,Dizza Ayu Putri,5,setahun lalu,
nasi_goreng_wak_ribut,armed zone,4,setahun lalu,
nasi_goreng_wak_ribut,Krisna Kumar,5,setahun lalu,
nasi_goreng_wak_ribut,Lina Tjoa,5,setahun lalu,"Salah satu comfort food di Medan.
Must try guys 💚"
nasi_goreng_wak_ribut,Muhamad Budi,5,setahun lalu,
nasi_goreng_wak_ribut,Rudi Wijaya,5,setahun lalu,Nasi goreng pinggir jalan paling rekomended
nasi_goreng_wak_ribut,Rika Anggraini,5,setahun lalu,
nasi_goreng_wak_ribut,Maringan Tobing,5,setahun lalu,
nasi_goreng_wak_ribut,Budiman Marojahan Gurning,5,setahun lalu,
nasi_goreng_wak_ribut,galih jouhar,5,setahun lalu,
nasi_goreng_wak_ribut,Willy Saputra,1,setahun lalu,
nasi_goreng_wak_ribut,muhammad aldiansyah,5,setahun lalu,
nasi_goreng_wak_ribut,Mrwu,5,setahun lalu,"Nasi goreng favorit saat lapar menyerang di malam hari. Tersedia pilihan topping daging sapi atau ayam. Rasanya tidak terlalu kuat, tidak terlalu asin, tetapi pedas. Daging sapinya lezat, lembut, harum, dan empuk. Harga 25 ribu butir telur per pasang."
nasi_goreng_wak_ribut,Pinpin Junsu,5,setahun lalu,
nasi_goreng_wak_ribut,Abdul Mun'im,2,setahun lalu,"Sudah tidak seenak dulu, nasi goreng rasa kecap. Anak wak ribut yg masak apa gak sadar yg dimasaknya cuma nasi goreng rasa kecap"
nasi_goreng_wak_ribut,Ferdiansyah Ferdy,5,setahun lalu,
nasi_goreng_wak_ribut,Putra Rano Nst,4,setahun lalu,
nasi_goreng_wak_ribut,Andi Sp,4,setahun lalu,
nasi_goreng_wak_ribut,Dedi Irwanto,5,setahun lalu,Mantab
nasi_goreng_wak_ribut,Bertus Habeahan,5,setahun lalu,
nasi_goreng_wak_ribut,Nda,4,setahun lalu,
nasi_goreng_wak_ribut,Athallah Siahaan,1,setahun lalu,
nasi_goreng_wak_ribut,Talhayani lubis,5,Diedit setahun lalu,
nasi_goreng_wak_ribut,Ananda Tri Susilo,5,setahun lalu,
nasi_goreng_wak_ribut,teuku zulfan,4,setahun lalu,Lumayan
nasi_goreng_wak_ribut,Sir Dharma,5,setahun lalu,
